 Number of Elements, Number of Parts
	235	14

 Element, Part No., Element Coordinates (X,Y,Z)
	104	3	2.187500	3.788861	-17.500000	2.640000
	105	3	1.701389	2.946892	-17.500000	2.640000
	106	3	1.215278	2.104923	-17.500000	2.640000
	107	3	0.729167	1.262954	-17.500000	2.640000
	108	3	0.243056	0.420985	-17.500000	2.640000
	109	4	0.000000	0.000000	-14.555556	0.723000
	110	4	0.000000	0.000000	-13.666667	0.723000
	111	4	0.000000	0.000000	-12.777778	0.723000
	112	4	0.000000	0.000000	-11.888889	0.723000
	113	4	0.000000	0.000000	-11.000000	0.723000
	114	4	0.000000	0.000000	-10.111111	0.723000
	115	4	0.000000	0.000000	-9.222222	0.723000
	116	4	0.000000	0.000000	-8.333333	0.723000
	117	4	0.000000	0.000000	-7.444444	0.723000
	118	5	0.000000	0.000000	-6.500000	0.730000
	119	5	0.000000	0.000000	-5.500000	0.730000
	120	5	0.000000	0.000000	-4.500000	0.730000
	121	5	0.000000	0.000000	-3.500000	0.730000
	122	5	0.000000	0.000000	-2.500000	0.730000
	123	5	0.000000	0.000000	-1.500000	0.730000
	124	5	0.000000	0.000000	-0.500000	0.730000
	125	5	0.000000	0.000000	0.500000	0.730000
	126	5	0.000000	0.000000	1.500000	0.730000
	127	5	0.000000	0.000000	2.500000	0.730000
	128	5	0.000000	0.000000	3.500000	0.730000
	129	5	0.000000	0.000000	4.500000	0.730000
	130	5	0.000000	0.000000	5.500000	0.730000
	131	5	0.000000	0.000000	6.500000	0.730000
	132	5	0.000000	0.000000	7.500000	0.730000
	133	5	0.000000	0.000000	8.500000	0.730000
	134	5	0.000000	0.000000	9.500000	0.730000
	135	5	0.000000	0.000000	10.500000	0.730000
	136	5	0.000000	0.000000	11.500000	0.730000
	137	6	-35.000000	0.000000	-19.583333	0.716000
	138	6	-35.000000	0.000000	-18.750000	0.716000
	139	6	-35.000000	0.000000	-17.916667	0.716000
	140	6	-35.000000	0.000000	-17.083333	0.716000
	141	6	-35.000000	0.000000	-16.250000	0.716000
	142	6	-35.000000	0.000000	-15.416667	0.716000
	143	7	-35.000000	0.000000	-14.500000	0.720000
	144	7	-35.000000	0.000000	-13.500000	0.720000
	145	7	-35.000000	0.000000	-12.500000	0.720000
	146	7	-35.000000	0.000000	-11.500000	0.720000
	147	8	-35.000000	0.000000	-10.500000	0.723000
	148	8	-35.000000	0.000000	-9.500000	0.723000
	149	8	-35.000000	0.000000	-8.500000	0.723000
	150	8	-35.000000	0.000000	-7.500000	0.723000
	151	8	-35.000000	0.000000	-6.500000	0.723000
	152	8	-35.000000	0.000000	-5.500000	0.723000
	153	8	-35.000000	0.000000	-4.500000	0.723000
	154	8	-35.000000	0.000000	-3.500000	0.723000
	155	8	-35.000000	0.000000	-2.500000	0.723000
	156	8	-35.000000	0.000000	-1.500000	0.723000
	157	8	-35.000000	0.000000	-0.500000	0.723000
	158	8	-35.000000	0.000000	0.500000	0.723000
	159	8	-35.000000	0.000000	1.500000	0.723000
